LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,LOC_OTHER,LOC_COUNT,LOC_SCH
4200126,Bear Creek Community CS,42,30 Charter School Way,Bear Creek Township,PA,18702,42,42079,Luzerne County,41.187358,-75.777162,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4211,42118,42014,2017-2018,41,0.0,1,41
4200127,Pennsylvania Leadership Charter School,42,1332 Enterprise Dr,West Chester,PA,19380,42,42029,Chester County,39.98925,-75.555601,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42156,42009,2017-2018,21,0.0,1,21
4200128,Achievement House CS,42,600 Eagleview Boulevard,Exton,PA,19341,42,42029,Chester County,40.065618,-75.679316,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42155,42044,2017-2018,21,0.0,1,21
4200129,Ad Prima CS,42,1922 N. 63rd Street,Philadelphia,PA,19151,42,42101,Philadelphia County,39.98432,-75.247671,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42192,42007,2017-2018,11,0.0,1,11
4200130,Philadelphia Montessori CS,42,2227 Island Rd,Philadelphia,PA,19142,42,42101,Philadelphia County,39.916443,-75.245469,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42191,42008,2017-2018,11,0.0,1,11
4200131,Khepera CS,42,926 West Sedgley Avenue,Philadelphia,PA,19132,42,42101,Philadelphia County,40.001462,-75.145199,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42197,42003,2017-2018,11,0.0,1,11
4200133,Academy CS,42,900 Agnew Rd,Pittsburgh,PA,15227,42,42003,Allegheny County,40.400353,-79.966339,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42034,42043,2017-2018,11,0.0,1,11
4200134,Propel CS-McKeesport,42,2412 Versailles Avenue,McKeesport,PA,15132,42,42003,Allegheny County,40.34552,-79.848201,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42035,42045,2017-2018,21,0.0,1,21
4200135,Propel CS-East,42,1611 Monroeville Ave.,Turtle Creek,PA,15145,42,42003,Allegheny County,40.409368,-79.815376,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42034,42045,2017-2018,21,0.0,1,21
4200136,Tidioute Community CS,42,241 Main St,Tidioute,PA,16351,42,42123,Warren County,41.683746,-79.402334,47620,"Warren, PA",2,N,N,N,N,4205,42065,42021,2017-2018,42,0.0,1,42
4200137,Young Scholars of Central PA CS,42,1530 Westerly Parkway,State College,PA,16801,42,42027,Centre County,40.776245,-77.87486,44300,"State College, PA",1,524,"State College-DuBois, PA",N,N,4205,42171,42034,2017-2018,23,0.0,1,23
4200139,Northwood Academy CS,42,4621 Castor Ave,Philadelphia,PA,19124,42,42101,Philadelphia County,40.020358,-75.094499,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42177,42002,2017-2018,11,0.0,1,11
4200140,Agora Cyber CS,42,590 North Gulph Road,King of Prussia,PA,19406,42,42091,Montgomery County,40.093469,-75.412347,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42149,42017,2017-2018,21,0.0,1,21
4200141,Folk Arts-Cultural Treasures CS,42,1023 Callowhill St,Philadelphia,PA,19123,42,42101,Philadelphia County,39.958956,-75.156114,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42175,42001,2017-2018,11,0.0,1,11
4200142,Beaver Area Academic CS,42,Gypsy Glen Rd,Beaver,PA,15009,42,42007,Beaver County,40.695522,-80.318805,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42015,42047,2017-2018,21,0.0,1,21
4200143,Lincoln Park Performing Arts CS,42,One Lincoln Park,Midland,PA,15059,42,42007,Beaver County,40.635576,-80.449554,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42014,42047,2017-2018,31,0.0,1,31
4200144,Mastery CS-Thomas Campus,42,927 Johnston St,Philadelphia,PA,19148,42,42101,Philadelphia County,39.914671,-75.163587,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42184,42001,2017-2018,11,0.0,1,11
4200145,Mastery CS-Shoemaker Campus,42,5301 Media Street,Philadelphia,PA,19131,42,42101,Philadelphia County,39.976091,-75.228551,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42190,42007,2017-2018,11,0.0,1,11
4200749,Evergreen Community CS,42,905 East Grace Ave.,Cresco,PA,18326,42,42089,Monroe County,41.14892,-75.286034,20700,"East Stroudsburg, PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4210,42189,42022,2017-2018,41,0.0,1,41
4200750,Philadelphia AVTS,42,440 North Broad Street,Philadelphia,PA,19130,42,42101,Philadelphia County,39.9615,-75.1617,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42182,42001,2017-2018,11,-2.0,-2,N
4200751,City of Erie Regional Career & Technical School,42,3325 Cherry Street,Erie,PA,16508,42,42049,Erie County,42.1014,-80.0831,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4203,42002,42049,2017-2018,13,-2.0,-2,N
4200752,Propel CS-Montour,42,340 Bilmar Drive,Pittsburgh,PA,15205,42,42003,Allegheny County,40.45432,-80.106081,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42045,42042,2017-2018,21,0.0,1,21
4200753,Widener Partnership CS,42,1450 Edgmont Avenue,Chester,PA,19013,42,42045,Delaware County,39.859158,-75.362475,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42159,42009,2017-2018,21,0.0,1,21
4200754,Pittsburgh AVTS,42,515 N. Highland Avenue,Pittsburgh,PA,15206,42,42003,Allegheny County,40.46706,-79.922601,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42024,42038,2017-2018,11,-2.0,-2,N
4200755,Millersville University of PA,42,N George St,Millersville,PA,17551,42,42071,Lancaster County,40.000283,-76.35737300000001,29540,"Lancaster, PA",1,N,N,N,N,4216,42100,42013,2017-2018,21,-2.0,-2,N
4200758,Southwest Leadership Academy CS,42,7101 Paschall Ave,Philadelphia,PA,19142,42,42101,Philadelphia County,39.918206000000005,-75.242582,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42191,42008,2017-2018,11,0.0,1,11
4200759,Truebright Science Academy CS,42,407 E. Roosevelt Blvd.,Philadelphia,PA,19120,42,42101,Philadelphia County,40.02741,-75.117174,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42179,42003,2017-2018,11,0.0,1,11
4200760,Boys Latin of Philadelphia CS,42,5501 Cedar Avenue,Philadelphia,PA,19143,42,42101,Philadelphia County,39.951772,-75.23340300000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42188,42008,2017-2018,11,0.0,1,11
4200761,Mastery CS-Pickett Campus,42,5700 Wayne Avenue,Philadelphia,PA,19144,42,42101,Philadelphia County,40.032161,-75.180554,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42201,42004,2017-2018,11,0.0,1,11
4200762,Keystone Academy Charter School,42,4521 Longshore Avenue,Philadelphia,PA,19135,42,42101,Philadelphia County,40.027655,-75.043608,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42173,42005,2017-2018,11,0.0,1,11
4200810,Pan American Academy CS,42,2830 North American Street,Philadelphia,PA,19133,42,42101,Philadelphia County,39.99428,-75.136151,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42197,42002,2017-2018,11,0.0,1,11
4200812,Environmental Charter School at Frick Park,42,829 Milton Street,Pittsburgh,PA,15218,42,42003,Allegheny County,40.43595,-79.896891,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42023,42043,2017-2018,11,0.0,1,11
4200813,Antonia Pantoja Community Charter School,42,4101 North American Street,Philadelphia,PA,19140,42,42101,Philadelphia County,40.01216,-75.131051,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42180,42002,2017-2018,11,0.0,1,11
4200814,Vida Charter School,42,Eisenhower Center,Gettysburg,PA,17325,42,42001,Adams County,39.838577,-77.226101,23900,"Gettysburg, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42091,42033,2017-2018,23,0.0,1,23
4200815,KIPP West Philadelphia Preparatory Charter School,42,5900 Baltimore Ave.,Philadelphia,PA,19143,42,42101,Philadelphia County,39.94453,-75.24184100000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42191,42008,2017-2018,11,0.0,1,11
4200816,Sankofa Freedom Academy Charter School,42,2501 Kensington Avenue,Philadelphia,PA,19125,42,42101,Philadelphia County,39.986995,-75.128659,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42175,42002,2017-2018,11,0.0,1,11
4200817,Franklin Towne Charter Elementary School,42,4259 Richmond Street,Philadelphia,PA,19137,42,42101,Philadelphia County,39.99552,-75.074721,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42177,42005,2017-2018,11,0.0,1,11
4200818,Seven Generations Charter School,42,154 E. Minor Street,Emmaus,PA,18049,42,42077,Lehigh County,40.53637,-75.485021,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42131,42018,2017-2018,21,0.0,1,21
4200819,Lincoln Leadership Academy Charter School,42,1414 E. Cedar St.,Allentown,PA,18109,42,42077,Lehigh County,40.62235,-75.434301,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42132,42016,2017-2018,12,0.0,1,12
4200821,Tacony Academy Charter School,42,1330 Rhawn Street,Philadelphia,PA,19111,42,42101,Philadelphia County,40.06702,-75.065921,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42174,42005,2017-2018,11,0.0,1,11
4200822,Eastern University Academy Charter School,42,3300 Henry Ave. Ste 2,Philadelphia,PA,19129,42,42101,Philadelphia County,40.01323,-75.18402,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42194,42007,2017-2018,11,0.0,1,11
4200823,ARISE Academy Charter High School,42,2116 E. Haines Street,Philadelphia,PA,19138,42,42101,Philadelphia County,40.056270000000005,-75.156941,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42203,42004,2017-2018,11,0.0,1,11
4200824,Central Valley SD,42,160 Baker Road Extension,Monaca,PA,15061,42,42007,Beaver County,40.66073,-80.304131,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42015,42047,2017-2018,21,0.0,1,21
4200825,Helen Thackston Charter School,42,625 East Philadelphia St.,York,PA,17403,42,42133,York County,39.968732,-76.716299,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42095,42028,2017-2018,13,0.0,1,13
4200827,Universal Daroff Charter School,42,5630 Vine St,Philadelphia,PA,19139,42,42101,Philadelphia County,39.965724,-75.23316,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42190,42007,2017-2018,11,0.0,1,11
4200828,Mastery CS-Harrity Campus,42,5601 Christian Street,Philadelphia,PA,19143,42,42101,Philadelphia County,39.948462,-75.235591,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42188,42008,2017-2018,11,0.0,1,11
4200829,Mastery CS-Smedley Campus,42,1790 Bridge Street,Philadelphia,PA,19124,42,42101,Philadelphia County,40.019835,-75.073542,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42202,42002,2017-2018,11,0.0,1,11
4200830,Frederick Douglass Mastery Charter School,42,2118 W. Norris St.,Philadelphia,PA,19121,42,42101,Philadelphia County,39.98462,-75.169261,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42195,42003,2017-2018,11,0.0,1,11
4200831,Mastery CS-Mann Campus,42,5376 W. Berks Street,Philadelphia,PA,19131,42,42101,Philadelphia County,39.985999,-75.23131000000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42192,42007,2017-2018,11,0.0,1,11
4200832,Lehigh Valley Dual Language Charter School,42,675 E Broad St,Bethlehem,PA,18018,42,42095,Northampton County,40.622454000000005,-75.361945,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42135,42018,2017-2018,13,0.0,1,13
4200833,Propel CS-Braddock Hills,42,1500 Yost Blvd,Pittsburgh,PA,15221,42,42003,Allegheny County,40.41399,-79.851381,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42034,42043,2017-2018,21,0.0,1,21
4200834,Universal Bluford Charter School,42,5801 Media St,Philadelphia,PA,19131,42,42101,Philadelphia County,39.974764,-75.236581,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42192,42007,2017-2018,11,0.0,1,11
4200835,ASPIRA Bilingual Cyber Charter School,42,4322 N 5th Street 2nd Floor,Philadelphia,PA,19140,42,42101,Philadelphia County,40.017140000000005,-75.134891,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42197,42003,2017-2018,11,0.0,1,11
4200836,Gettysburg Montessori Charter School,42,888 Coleman Road,Gettysburg,PA,17325,42,42001,Adams County,39.87904,-77.150361,23900,"Gettysburg, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42091,42033,2017-2018,41,0.0,1,41
4200839,John B Stetson Charter School,42,3400 B Street,Philadelphia,PA,19134,42,42101,Philadelphia County,40.00125,-75.124931,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42180,42002,2017-2018,11,0.0,1,11
4200840,Mastery CS-Clymer Elementary,42,1201 W Rush Street,Philadelphia,PA,19133,42,42101,Philadelphia County,39.995615,-75.15044900000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42181,42003,2017-2018,11,0.0,1,11
4200841,Gillingham Charter School,42,915 Howard Avenue,Pottsville,PA,17901,42,42107,Schuylkill County,40.680269,-76.2009,39060,"Pottsville, PA",2,N,N,N,N,4217,42125,42029,2017-2018,32,0.0,1,32
4200843,Olney Charter High School,42,100 W Duncannon St,Philadelphia,PA,19120,42,42101,Philadelphia County,40.028619,-75.123923,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42179,42003,2017-2018,11,0.0,1,11
4200844,Stone Valley Community CS,42,13006 Greenwood Road,Huntingdon,PA,16652,42,42061,Huntingdon County,40.63762,-77.83720100000001,26500,"Huntingdon, PA",2,N,N,N,N,4205,42081,42034,2017-2018,42,0.0,1,42
4200845,Young Scholars of Western Pennsylvania CS,42,600 Newport Drive,Baldwin Township,PA,15234,42,42003,Allegheny County,40.37635,-80.01879100000001,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42042,42042,2017-2018,21,0.0,1,21
4200846,York Academy Regional Charter School,42,32 West North Street,York,PA,17401,42,42133,York County,39.965694,-76.731128,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42095,42028,2017-2018,13,0.0,1,13
4200847,Urban Pathways K-5 College Charter School,42,925 Penn Avenue,Pittsburgh,PA,15222,42,42003,Allegheny County,40.44422,-79.997271,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42019,42042,2017-2018,11,0.0,1,11
4200848,I-LEAD Charter School,42,401 Penn Street,Reading,PA,19601,42,42011,Berks County,40.33573,-75.929261,39740,"Reading, PA",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4216,42127,42011,2017-2018,13,0.0,1,13
4200849,Propel CS-Northside,42,1805 Buena Vista Street,Pittsburgh,PA,15212,42,42003,Allegheny County,40.460079,-80.015907,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42019,42042,2017-2018,11,0.0,1,11
4200850,Lindley Academy CS at Birney,42,900 West Lindley Avenue,Philadelphia,PA,19141,42,42101,Philadelphia County,40.029519,-75.13815,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42201,42003,2017-2018,11,0.0,1,11
4200851,Mastery CS-Gratz Campus,42,1798 West Hunting Park Avenue,Philadelphia,PA,19140,42,42101,Philadelphia County,40.014647,-75.15654,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42198,42003,2017-2018,11,0.0,1,11
4200852,HOPE for Hyndman CS,42,130 School Drive,Hyndman,PA,15545,42,42009,Bedford County,39.824385,-78.72837100000001,N,N,0,N,N,N,N,4209,42069,42035,2017-2018,42,0.0,1,42
4200853,Penn Hills Charter School of Entrepreneurship,42,2501 Main Street,Pittsburgh,PA,15235,42,42003,Allegheny County,40.47235,-79.791341,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42032,42043,2017-2018,21,0.0,1,21
4200854,Erie Rise Leadership Academy Charter School,42,2501 Plum Street,Erie,PA,16502,42,42049,Erie County,42.105973,-80.09243500000001,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4203,42002,42049,2017-2018,13,0.0,1,13
4200855,Universal Vare Charter School,42,2100 South 24th Street,Philadelphia,PA,19145,42,42101,Philadelphia County,39.926210000000005,-75.18677100000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42186,42008,2017-2018,11,0.0,1,11
4200856,Universal Audenried Charter School,42,3301 Tasker Street,Philadelphia,PA,19145,42,42101,Philadelphia County,39.934495,-75.19936200000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42186,42008,2017-2018,11,0.0,1,11
4200857,Chester CS for the Arts,42,1500 Highland Avenue,Chester,PA,19013,42,42045,Delaware County,39.838805,-75.399428,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42159,42009,2017-2018,21,0.0,1,21
4200858,Esperanza Cyber CS,42,4261 N. 5th Street,Philadelphia,PA,19140,42,42101,Philadelphia County,40.015917,-75.134964,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42180,42002,2017-2018,11,0.0,1,11
4200859,Propel CS-Pitcairn,42,435 Agatha Street,Pittsburgh,PA,15140,42,42003,Allegheny County,40.404160000000005,-79.779301,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42025,42045,2017-2018,21,0.0,1,21
4200860,Arts Academy CS,42,1610 East Emmaus Avenue,Allentown,PA,18103,42,42077,Lehigh County,40.58967,-75.417951,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42133,42018,2017-2018,21,0.0,1,21
4200861,Baden Academy CS,42,1016 State Street,Baden,PA,15005,42,42007,Beaver County,40.649708,-80.23245800000001,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42016,42047,2017-2018,21,0.0,1,21
4200862,Mastery CS - Cleveland Elementary,42,3701 N. 19th Street,Philadelphia,PA,19140,42,42101,Philadelphia County,40.011009,-75.158721,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42198,42003,2017-2018,11,0.0,1,11
4200863,The Philadelphia CS for Arts and Sciences at HR Edmunds,42,1197 Haworth Street,Philadelphia,PA,19124,42,42101,Philadelphia County,40.025114,-75.086986,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42177,42002,2017-2018,11,0.0,1,11
4200865,Education Plus Academy Cyber CS,42,487 Devon Park Drive,Wayne,PA,19087,42,42029,Chester County,40.076006,-75.413691,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42157,42019,2017-2018,21,0.0,1,21
4200866,Universal Creighton Charter School,42,5401 Tabor Avenue,Philadelphia,PA,19120,42,42101,Philadelphia County,40.03449,-75.10493100000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42203,42002,2017-2018,11,0.0,1,11
4200867,Howard Gardner Multiple Intelligence CS,42,1615 East Elm Street,Scranton,PA,18505,42,42069,Lackawanna County,41.383199000000005,-75.648122,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4217,42113,42022,2017-2018,41,0.0,1,41
4200868,ACT Academy Cyber CS,42,2111 Eastburn Avenue,Philadelphia,PA,19138,42,42101,Philadelphia County,40.05634,-75.156231,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42203,42004,2017-2018,11,0.0,1,11
4200870,Memphis Street Academy CS @ JP Jones,42,2950 Memphis Street,Philadelphia,PA,19134,42,42101,Philadelphia County,39.98625,-75.112914,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42177,42001,2017-2018,11,0.0,1,11
4200872,Universal Alcorn CS,42,3200 Dickinson Street,Philadelphia,PA,19146,42,42101,Philadelphia County,39.93544,-75.197388,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42186,42008,2017-2018,11,0.0,1,11
